type,sender,to,approveAmount,transferAmount,transferFromAmount,oldApproveState,newApproveState,oldBalanceState,newBalanceState,success
approve,0x13f0c44e9416c9c3c78e765ad68be24de62eacb2,0xbb25124c430505fdc08a0a966124934265b386e2,2770000000.0,0,0,8830000000.0,11600000000.0,4155000000.0,4155000000.0,True
transfer,0x91128e13c2d2c22dd0e254aa499ba7ea7cce8bcb,0xab2a33309733205d39bef3e467ac86fce03503bf,0,6140000000.0,0,6930000000.0,6930000000.0,9210000000.0,3070000000.0,True
transfer,0x57bcab355319ee8d3395640a3d84896aced84e31,0x2937095cc990e31aa9f09e4135a458c943e2f707,0,4140000000.0,0,5350000000.0,5350000000.0,6210000000.0,2070000000.0,True
transferFrom,0x510ec7cda0bd9e2a716184ce1d56b831ad40b572,0x044225db079d23b947df4bb4eb26ff55df5df537,0,0,2440000000.0,7200000000.0,4760000000.0,3660000000.0,1220000000.0,True
approve,0x60e6b2414cbd8995b49c87276b5986c16ef0b865,0x9aa839ffd328ae6315bf00889828a065b6af4219,3480000000.0,0,0,6540000000.0,10020000000.0,5220000000.0,5220000000.0,True
transfer,0x694dbae96557a0e5a0f01815eba2816bc6bb8325,0xbb86c47ff4f7981b32d6c5e3e7ef83cd23f9e42e,0,2520000000.0,0,8780000000.0,8780000000.0,3780000000.0,1260000000.0,True
transferFrom,0x136616e94811c20c0e23c5961f83849d68c63f89,0xe10a6e7e4d8aa741cca70030a2717048e4805fa4,0,0,27060000000.0,9020000000.0,9020000000.0,5400000000.0,5400000000.0,False
transferFrom,0x7be2b565e0af2e1bc8f715a141c2240671216a6c,0x436f30f4264ffab15f19e07afff899e956559f77,0,0,6450000000.0,9710000000.0,3260000000.0,9675000000.0,3225000000.0,True
transferFrom,0xc59e23832b3e0a10b524aceb592d6e1382210213,0x6853ecbcb31e2f66fbf6a8fa75d931e42ca04f1e,0,0,2530000000.0,8890000000.0,6360000000.0,3795000000.0,1265000000.0,True
transfer,0xefdc4809106e297cbd41bffb43334cb4c9d182f5,0x5bc3f5f23c480abe0c4d11babcfbf94bc568ebab,0,7290000000.0,0,5940000000.0,5940000000.0,10935000000.0,3645000000.0,True
approve,0xa9ac6d67297450d17297c014e607efa9395b9057,0xd254a29cee71b2be6a0a08e870d685b6f519920f,2600000000.0,0,0,5570000000.0,8170000000.0,3900000000.0,3900000000.0,True
transfer,0x845740c303554132134da2025bed09ed4965270d,0xfa72b4aec76aa39ca10a6d2e8b8911d33b05b187,0,6300000000.0,0,8050000000.0,8050000000.0,9450000000.0,3150000000.0,True
transfer,0x4044c7b13ae1260cd8feed83b50b9b355c04f95e,0x44db64f4f88844d7e22d1b79605a384e8b0ea39a,0,9200000000.0,0,9200000000.0,9200000000.0,13800000000.0,4600000000.0,True
approve,0x8b2353029a79d308d5bc94acc32ee04781300007,0xd0c94ed0b2eff17ed30e6535f657979389aaa570,1240000000.0,0,0,5470000000.0,6710000000.0,1860000000.0,1860000000.0,True
transferFrom,0x9c059a57bf4953f71476eab62475845e38a5d7ae,0x10a9c1389568bf7b402452f2d551540352078c32,0,0,6190000000.0,9570000000.0,3380000000.0,9285000000.0,3095000000.0,True
transfer,0x353508427592e90efb3996733a21289808cdcb4e,0x0a2892e4d3cc4837ea5a7b777887e17507438410,0,5330000000.0,0,9140000000.0,9140000000.0,7995000000.0,2665000000.0,True
approve,0x1a3a6d690d5b98642b583ae88f30568285ab646d,0x4b7bef1c058ff4005507f2dafc5611259b946a01,7040000000.0,0,0,9540000000.0,16580000000.0,10560000000.0,10560000000.0,True
transfer,0xafafaae24611236ec627ec579bce1c8dd245314c,0x38885fd761922d46f27fc44b68f6ed16b0a6796c,0,5560000000.0,0,5510000000.0,5510000000.0,8340000000.0,2780000000.0,True
approve,0x437b1fafa8d77758a4b1b3e183d190c0c7900ece,0xb7b3a63db57690f18f034d8169861a12ca5f313f,3240000000.0,0,0,6290000000.0,9530000000.0,4860000000.0,4860000000.0,True
transfer,0xd6b9257ae799eecec858985c590e05361220017d,0xf75a319ea83a4ac413c1466486597ab579442984,0,7840000000.0,0,8400000000.0,8400000000.0,11760000000.0,3920000000.0,True
approve,0x244f719ce8f69a15d669d88aa3232193d207da9f,0x96d623f0e79b32dba25fcc273aa190ad94d25208,2420000000.0,0,0,6620000000.0,9040000000.0,3630000000.0,3630000000.0,True
approve,0x854c7cff9074711087948a2c31a14d63d80cabbc,0x2a5e8ae5250c80efe510ae077965eed052e008e2,8840000000.0,0,0,7080000000.0,15920000000.0,13260000000.0,13260000000.0,True
approve,0xf28bd3ea47271e2834295632ebefbf0ec62e3972,0x3bbe4f50401cb0f17dce671d05edd601edf54bc5,6630000000.0,0,0,5480000000.0,12110000000.0,9945000000.0,9945000000.0,True
approve,0xa7e10a0f4d24e8891e3b950f67e2dd12875a71b3,0xda3cad18cc99a82ea569ec2f9c66bc4abc72628a,9720000000.0,0,0,9290000000.0,19010000000.0,14580000000.0,14580000000.0,True
approve,0xc980cf2675a3110c0738a2eeff1f8eb664dd63c1,0x307a1b2bfec72699dea06219f9864fd5efe0de80,5730000000.0,0,0,8840000000.0,14570000000.0,8595000000.0,8595000000.0,True
transfer,0x644cf048db63911aa467784e825867b834bd8142,0x39e3cf99cb22a33fcf39f51890eab6f128fb7f19,0,450000000.0,0,8420000000.0,8420000000.0,675000000.0,225000000.0,True
transfer,0x6fa6cb15f76753aae5ca6439b57d2848424d4ac1,0xc8925de5ae8c4d8b6db8575c04c7483ea82a18ad,0,5980000000.0,0,6470000000.0,6470000000.0,8970000000.0,2990000000.0,True
approve,0xaf227ad1f0e70440d1b53fd9a43a350edeb50da1,0x36e3ac458d199b6eaa382728e9fd05c35bf4c8d4,5620000000.0,0,0,7090000000.0,12710000000.0,8430000000.0,8430000000.0,True
transferFrom,0x671313a369af2ded134131d8316f7839d5468ffa,0x6d3922ceaa7a960f0d95e70b58778164a4a377a5,0,0,5120000000.0,7370000000.0,2250000000.0,7680000000.0,2560000000.0,True
approve,0x133acc820de51c60433b6c741491c0e822c8b400,0xc5606754f34fd4354b03fc928ae9f5c1101357ca,710000000.0,0,0,9190000000.0,9900000000.0,1065000000.0,1065000000.0,True
transferFrom,0xbc1eaa2885e924ea8653689f991d4a2ecd3839f4,0x8e2c51db0c521fed335e09fb8842990cbe02808f,0,0,2450000000.0,8650000000.0,6200000000.0,3675000000.0,1225000000.0,True
transferFrom,0x08b6768f1fb311371e7556cb12e6a57363954f29,0xf1300cb6c4b0892efb587e6b5ea5050a6cde1b02,0,0,3700000000.0,6870000000.0,3170000000.0,5550000000.0,1850000000.0,True
approve,0x279dc2693ba109290e5cb693f7da9b94a21b7b33,0xb67283998e920709e31044340584a4a4fa48b26d,7480000000.0,0,0,5800000000.0,13280000000.0,11220000000.0,11220000000.0,True
transferFrom,0x919b7755c7bb0a6f4858a3fbecd93606cf5f9edf,0x151bb03235512af0c6c8d81669c208a5ca85c860,0,0,1970000000.0,7200000000.0,5230000000.0,2955000000.0,985000000.0,True
transferFrom,0x19673195a57b575c9505337e8d23635b4487234e,0x7153036d81b3b8922adfa1639449801adaaf8e57,0,0,1610000000.0,7000000000.0,5390000000.0,2415000000.0,805000000.0,True
transfer,0x8975944f12d84ee798b07f63e2e710d46988bd08,0xff9debf230e5fe7d68bc596ecb7c71ed17d44f9d,0,5160000000.0,0,5160000000.0,5160000000.0,7740000000.0,2580000000.0,True
approve,0xd01fea15bd45aba3cbd091ec664f2da038624229,0x316601c49b777284de4e4e23ebe1fc5e18a1ce2c,3820000000.0,0,0,8720000000.0,12540000000.0,5730000000.0,5730000000.0,True
transferFrom,0xe3426beaa27d4f09bd939b4c3afc8edbf667bb08,0x2e67a17bf0be1c41c3033b1944df8e8389f2a6a3,0,0,2110000000.0,5280000000.0,3170000000.0,3165000000.0,1055000000.0,True
transfer,0x4693f27e23bbd8153de0dcdc11e49c62c95a3752,0xe8b84c69201ec863f99760ebdfc444ece7f79a87,0,500000000.0,0,6070000000.0,6070000000.0,750000000.0,250000000.0,True
transfer,0x718f80d3800f109653fd7099025b3480fe760e72,0xa896d547b00cb979acbdc22636be731491d0eeb5,0,7890000000.0,0,8360000000.0,8360000000.0,11835000000.0,3945000000.0,True
transferFrom,0x2267b2f104f28eca910938889dc29abe2f7b6b43,0xfbd0bc8ee49e5768cd7f62458638a1d8deb8706d,0,0,15994000000.000002,7270000000.0,7270000000.0,8940000000.0,8940000000.0,False
transferFrom,0xd46a8c4c9baac949c5de4080b8145ef123e72a88,0x0b97f87acd11b6c14ef2522275db2a0df6aa9752,0,0,7550000000.0,8120000000.0,570000000.0,11325000000.0,3775000000.0,True
approve,0xee0ea99edb8ac5d97bf0f98e8ab5dfa3e044712b,0x2812ec370606ba714ff87c17cb45c315fc308969,8280000000.0,0,0,8130000000.0,16410000000.0,12420000000.0,12420000000.0,True
transferFrom,0x60fc27e18981959be309d650e3ca86715f753847,0xd04a1f39762f3c4a9cae60fdd0ba37fe0ce6aa4b,0,0,8050000000.0,7720000000.0,7720000000.0,12075000000.0,12075000000.0,False
transfer,0x386b0ab153a1de79a0f7c0cb05bf2a9d5dfda876,0x8679ee0e714e7151d4330fbf3e084553781278f6,0,1480000000.0,0,8420000000.0,8420000000.0,2220000000.0,740000000.0,True
transfer,0xff4fed7189c66a94a5849e463bada19315363717,0x614432f5915643a6755edf006d004f67d7d3bb4c,0,6590000000.0,0,7740000000.0,7740000000.0,9885000000.0,3295000000.0,True
transfer,0x8e719ca80d590491c0d4f547f5ae96a11a193276,0xfa72d1f42b2453db59f9e7d134ac09013e117d9a,0,6030000000.0,0,9790000000.0,9790000000.0,9045000000.0,3015000000.0,True
transferFrom,0x2c8bf577c41ffb690ab4dd036835e8453c78a0e6,0x0d80ded719e2be437b449cfff9a7be63e0ffabfa,0,0,4380000000.0,9860000000.0,5480000000.0,6570000000.0,2190000000.0,True
transfer,0x1ee395320f69a181367465fe9b910ee903607509,0x8c62dc296d514b40de177fe41908a0fc67fdbeda,0,7630000000.0,0,6250000000.0,6250000000.0,11445000000.0,3815000000.0,True
approve,0x250403fb70e62867361fd7ad2267252ed2279e65,0xa7bd7935adc4868b8122235b5ca870d039fdfaf0,3960000000.0,0,0,8660000000.0,12620000000.0,5940000000.0,5940000000.0,True
transfer,0xbfcfa57821812a6f8469bffcbd8f21c49c4e56cd,0x5a6a544b9a67c0c15ca796b2bffc55024d83f91e,0,9710000000.0,0,7580000000.0,7580000000.0,14565000000.0,4855000000.0,True
approve,0x0eafe2531b5defe494c68a338982e891ddaf5a8d,0x14d75d27a229279e2e567b7d223315f70b2fc145,4560000000.0,0,0,8540000000.0,13100000000.0,6840000000.0,6840000000.0,True
approve,0x0cefda486ff79655a23970ec1a934ab2011ed964,0x37042aba00b974de3e44a543f431e9abb606cb25,4200000000.0,0,0,9490000000.0,13690000000.0,6300000000.0,6300000000.0,True
transferFrom,0xee30df44d27ef279db70871ffe27306c6a72008e,0xba810084b3f20b434a1ef6b7ac01b1a3a378fe96,0,0,9710000000.0,6110000000.0,6110000000.0,14565000000.0,14565000000.0,False
transferFrom,0xe5b98e263456cddf0efaea25224a8402e274ca9d,0xe8026c332c46e4fa3ba0afeb805a038464897435,0,0,6790000000.0,5640000000.0,5640000000.0,10185000000.0,10185000000.0,False
approve,0x462772a743c748f36d950bd3f3a180993bdf6f1e,0x2ba09a383e31de17c14243d65a74b6653119ccd0,9360000000.0,0,0,9500000000.0,18860000000.0,14040000000.0,14040000000.0,True
approve,0xb011de295a5cdc66cbaf3a2997befa875e1efdb1,0x37e2c5e979087c709407f96affdfafcfe07761e8,3930000000.0,0,0,9660000000.0,13590000000.0,5895000000.0,5895000000.0,True
transferFrom,0x67b2bb5d3666890f2d5b1e2a595b3b72e2c79e53,0xe5e793bcfd3ee08ab3334b5e2225889298f358c2,0,0,22775000000.0,9110000000.0,9110000000.0,13635000000.0,13635000000.0,False
transfer,0x3d3f36cb95016e1dc53f4f10a36801fc6b81e96b,0xbdad568ea1cf5b19c1cc6fb38471fabbc33f4a2c,0,1150000000.0,0,1150000000.0,1150000000.0,1725000000.0,575000000.0,True
approve,0x1695257a610889f5441bb8309666610a67ce4247,0xcb1731e5eff0e34c44f8dd822c50343552f355c2,5100000000.0,0,0,6890000000.0,11990000000.0,7650000000.0,7650000000.0,True
transferFrom,0x98b71ae479cfa8137c6fe785758d1df3626f8ac2,0x597ff378b1ce577cadc887e92489289197474396,0,0,4150000000.0,5740000000.0,1590000000.0,6225000000.0,2075000000.0,True
approve,0xfb343c8264e2b34332b3b55bf88ae6eacc1598a7,0x202ed86742fa58654132b72f856348773154a328,3990000000.0,0,0,5380000000.0,9370000000.0,5985000000.0,5985000000.0,True
transfer,0xc9a966d65e60ff8d5c54d6c2c231f2d6b79c8389,0xbc9423d660c1972cf1b70d81f9652da3e1bbae27,0,5890000000.0,0,6170000000.0,6170000000.0,8835000000.0,2945000000.0,True
transferFrom,0xacef66a13cb5f9eec4cc3743dffa6d55e0c0a943,0xb1c14fad6257fbcfb59082bc82e2f49eb49f6c68,0,0,3930000000.0,6140000000.0,2210000000.0,5895000000.0,1965000000.0,True
transfer,0xec4b9651e07c0a0558a58a4faeaef03d88bb13d6,0xef6991cd9868735327dc1d5681b24bed442c0415,0,9220000000.0,0,8040000000.0,8040000000.0,13830000000.0,13830000000.0,True
transferFrom,0x307fbe1de911fdd33f493af81fb59ed0076cf818,0x974b7e13f7ce0d393394ccdbcfe05656398531a7,0,0,6840000000.0,8500000000.0,1660000000.0,10260000000.0,3420000000.0,True
transfer,0xcac6ee97b6347b5f9a80c704604960f183b5230c,0xe84c685d76abe68bbbbd5fcbe86a7c30cb0c925c,0,2180000000.0,0,9020000000.0,9020000000.0,3270000000.0,1090000000.0,True
approve,0x8f2d63d7ee0c18994155e1ba3254cf497c1b97a4,0x7aa5a173466f2e320845b240457193fdbf031968,8080000000.0,0,0,8630000000.0,16710000000.0,12120000000.0,12120000000.0,True
transfer,0xcb639f379ea26b25c15f955bc8a83d5a09a8802c,0x902014f12f3710909e2a3641ead5178e1b501548,0,5080000000.0,0,9070000000.0,9070000000.0,7620000000.0,2540000000.0,True
approve,0xc5886bed59afdce4b268b8343b9f610461b7512c,0x586b0b965c4d58beb3bb6a26f9ae897b667be124,2190000000.0,0,0,6610000000.0,8800000000.0,3285000000.0,3285000000.0,True
transferFrom,0xc992527eb46f088514f13d350fa10ba9b9059276,0x3228d94506ff286ee84f772bc1f1cbc4f1388e12,0,0,3290000000.0,5740000000.0,2450000000.0,4935000000.0,1645000000.0,True
transfer,0xf0c5487805d3171579968ddcba71e7e61f989177,0x3d834c2b617207b54d60b727ac429d2e9ed9df64,0,5410000000.0,0,5990000000.0,5990000000.0,8115000000.0,2705000000.0,True
transferFrom,0x108d5df31d573b9eea625787b7ea70efd9c78063,0xe2c7d2fb0e2dbce32b91d8f9767aa417a49200ca,0,0,9140000000.0,5100000000.0,5100000000.0,13710000000.0,13710000000.0,False
transferFrom,0xd46776940434a4f9951dad3f900d08ca3c92d8fc,0x67166dffa53f67753fcee7cf7894fb785d00d71c,0,0,7440000000.0,8450000000.0,1010000000.0,11160000000.0,3720000000.0,True
transfer,0x8d6a81b7c8e4dc9712faab8dc324deaf418103c9,0x184bcb5a44b7956e82c214ecb6289c50b4b5aafb,0,170000000.0,0,7690000000.0,7690000000.0,255000000.0,85000000.0,True
approve,0xdb5289010a8665b74280f539e8c493ae42e318e1,0x17935fe9c8bebae171d7e851c0d46a7f9acac342,7510000000.0,0,0,6580000000.0,14090000000.0,11265000000.0,11265000000.0,True
transferFrom,0xcca426e9a6ff582646af8793f4155e5845d9f8b0,0x3c27a740e82f1b1d58beef813982ed44501ecf8d,0,0,7200000000.0,9580000000.0,2380000000.0,10800000000.0,3600000000.0,True
transfer,0x7ae9f97cb18ee5e52d6b61489eec908b870b12a5,0x229e5d90d9bc99e566143129b18a9dac4189529e,0,9650000000.0,0,7780000000.0,7780000000.0,14475000000.0,4825000000.0,True
transferFrom,0xf44cbb219f46d8d0ecdd4ca8db3908f9862b1caf,0xf9e07b463cd0d704a89ce2e9f45125df025d6281,0,0,7270000000.0,7810000000.0,540000000.0,10905000000.0,3635000000.0,True
transferFrom,0x635126d0ef2ef5ecf0c87c8cba9a5eeeeddd4dd3,0x7fbbaae7ba0c3e44fc460ec3dbf0bbf725d8aded,0,0,8420000000.0,6670000000.0,6670000000.0,12630000000.0,12630000000.0,False
transfer,0xfb7b8a9f1bceb975ce019ca3dd1f37f86e1a7d58,0x93ab00970afbeae19700a9f4761ae3fa5385a755,0,8780000000.0,0,7130000000.0,7130000000.0,13170000000.0,4390000000.0,True
transfer,0x6898861c7d9f0f7a6d5f077d56b0e6510babdfe8,0x310c3f673cfcdd9018995a85d32ef359df0e8e0c,0,4130000000.0,0,4130000000.0,4130000000.0,6195000000.0,2065000000.0,True
approve,0x8a6c80bd08b58f4aee5f00ea0e7752505b2ed4a9,0x007cf01c11fc963dea92c46a7e960ac3f6c627ad,8020000000.0,0,0,5470000000.0,13490000000.0,12030000000.0,12030000000.0,True
approve,0x91ea6b773986d282e836cc70c244e05cd21a7230,0xecd27b09cf213c9638c2afc2cb85eb5fddcf70e6,7640000000.0,0,0,5340000000.0,12980000000.0,11460000000.0,11460000000.0,True
transfer,0xce732380b0adbf8acd58ba0f3877f8f0cbd7af95,0x214d4a00cf3300cfa8726e673e2020f72922ed52,0,8730000000.0,0,6030000000.0,6030000000.0,13095000000.0,4365000000.0,True
transfer,0x16c79c4511eacc7f5269c812b748dadf03b06112,0xf2bb4d2ce4eed89aa616c35ebdd21ab025e94294,0,1250000000.0,0,5960000000.0,5960000000.0,1875000000.0,625000000.0,True
transferFrom,0x8a2b79273645c1dc728b0ae15a3f37554b221d05,0xa529eb8a3b2e5d60a1ded7b26ef945900344298f,0,0,5350000000.0,8160000000.0,2810000000.0,8025000000.0,2675000000.0,True
transfer,0x17728288b6d091598f1eac93ae371e2df3df6836,0xa05201897b260fbf6986fcb2ac355703097ce5cf,0,2210000000.0,0,7760000000.0,7760000000.0,3315000000.0,1105000000.0,True
approve,0xe66ee634573aa19cab9ef58fcd18b3d696e26dcf,0xa9cdad6a2978e7289e7add33edc3ab00571b57ea,2420000000.0,0,0,7530000000.0,9950000000.0,3630000000.0,3630000000.0,True
transfer,0x9614215b5c0569d4d8a4b60af949adeb3402da29,0x50f7d91fd756ff865676cce1420fcdb6bfa01a4c,0,7770000000.0,0,9370000000.0,9370000000.0,11655000000.0,3885000000.0,True
transferFrom,0xf060242f5a467bef535168b2924d66ebec20f0e6,0xfbed617dcd1359d88e5c42be7406dc1f3be36509,0,0,8200000000.0,8170000000.0,8170000000.0,12300000000.0,12300000000.0,False
transferFrom,0x656725f4a38eb8938f512060067f0848814ee3e8,0x57b8d9445ac3972fc8f66d26221b33f9b94bd610,0,0,9564000000.0,7970000000.0,0,13305000000.0,3741000000.0,True
transferFrom,0x222dbe4c809e310d1129606c593f09900a9337ba,0xf2d17092f6eec8d2db9927f4db060ef87b96f591,0,0,7550000000.0,5250000000.0,5250000000.0,11325000000.0,11325000000.0,False
approve,0xb1db22f13ca4499900bb7a9825779ffb34884207,0x15e341dc896856249a618915be78970b72114e40,5340000000.0,0,0,5380000000.0,10720000000.0,8010000000.0,8010000000.0,True
transfer,0x42dd8389130ca9e6b4f24f88d826d4a991ddc21b,0x3b18758893194b8c80559e471158b1bd8d631d26,0,8000000000.0,0,7020000000.0,7020000000.0,12000000000.0,4000000000.0,True
approve,0xdd2f828c1945f6ebff5ba3cdd75a04eee0c588c8,0x8643a44267e2aa8d04e382c5b7b370d5ddbb8596,5700000000.0,0,0,9000000000.0,14700000000.0,8550000000.0,8550000000.0,True
transferFrom,0xae79e27a6c6a1e611727ae3adbe8a6810c03a1b8,0x5f172f6bde7fcbd407914afc8a6c57cfc62caf89,0,0,3740000000.0,9070000000.0,5330000000.0,5610000000.0,1870000000.0,True
approve,0xdfaab9becd5841388b9953e09e39b40d727b95d9,0x016bcdfd5b922a60e7c85bf35f8b114b0aa61185,2500000000.0,0,0,7720000000.0,10220000000.0,3750000000.0,3750000000.0,True
transfer,0x79d32a3977f036f8c018ad7f878dbe77a0350e59,0xf729cc60a157860e3e77386f546796b51e938aa8,0,7920000000.0,0,6340000000.0,6340000000.0,11880000000.0,3960000000.0,True
approve,0xbf7f498fcd77b32068d3a6fab9a476cc55befec8,0x9616eac72949525ec486e582cac8159e44c4ae4f,8220000000.0,0,0,8710000000.0,16930000000.0,12330000000.0,12330000000.0,True
transfer,0x91218739cc84af357a7eeb03888544647779600e,0x8226df06af058a6acce23c1a113cecbeb8995aae,0,7790000000.0,0,5250000000.0,5250000000.0,11685000000.0,11685000000.0,True
transfer,0x387e615ed90b916f2d14973705db782e1e081946,0x73df27c3617200d993c392b7e36dc40ace5743a7,0,1360000000.0,0,5600000000.0,5600000000.0,2040000000.0,680000000.0,True
transfer,0xeb68139aa2f1456306fe3df6222d06d76e5ec8e7,0xfe47576635ff66557902c6f20100cc0ae3795b2b,0,1270000000.0,0,9210000000.0,9210000000.0,1905000000.0,635000000.0,True
transfer,0xdca3209da494a13505dc6679f5a4caeca97b20cc,0xd1b7be811df7d904d4d85e8a81981556080ac620,0,9200000000.0,0,6620000000.0,6620000000.0,13800000000.0,4600000000.0,True
approve,0x6c27a6b2a141c0a1073c358fe3b0db40cd92f74b,0x381efc1d520e826fccb6f89a8c045642dc2a7fd6,7880000000.0,0,0,7880000000.0,15760000000.0,11820000000.0,11820000000.0,True
approve,0x197a91c10b378d6edc0f6a543b0c20e1b0505ed0,0xc615a1f0a3713cb68f7b15b067a458ae09562d16,6150000000.0,0,0,8400000000.0,14550000000.0,9225000000.0,9225000000.0,True
transferFrom,0x224bc327c81b83c7bcebd6909dabdd68feb79953,0x9c57155db8286ad0f3c6c1493c96059da63f1c29,0,0,3760000000.0,5290000000.0,1530000000.0,5640000000.0,1880000000.0,True
approve,0xe139d45d73fecbd91277df7c7536e557118f94b4,0x7d4c3c7aacd3a97db6fd0e2c2ce2ffa223e35456,4610000000.0,0,0,6200000000.0,10810000000.0,6915000000.0,6915000000.0,True
transfer,0xc2a4851d469d0708e5746ac353bc92904daebd2c,0xa6f16aaae6ace8485a9cf1dea2f1f41b1dcaa317,0,530000000.0,0,8590000000.0,8590000000.0,795000000.0,265000000.0,True
approve,0xcd0bd252057cfdd825eccf751383da7d5b70acbd,0xb470a436f64f696c83e77a4435807a50efb696ed,2970000000.0,0,0,8400000000.0,11370000000.0,4455000000.0,4455000000.0,True
transfer,0xf839e1cc9899ff0513281573cca8332e2ea1a78b,0x9200852568c5a0060e72c3d5614147483b45031b,0,3110000000.0,0,5330000000.0,5330000000.0,4665000000.0,1555000000.0,True
transfer,0x94244b73ab0976a37920c3f3a2ed85436c21310c,0x4cf0b4b646d55bfa60002c4fbd44580ed749d6c9,0,6630000000.0,0,8670000000.0,8670000000.0,9945000000.0,3315000000.0,True
transfer,0x45fb4e5ae29ac770baf980aa053fc54dbe8f89e4,0x02a8d05888e5c464253acb11d56e3dbeb84eceed,0,5870000000.0,0,9890000000.0,9890000000.0,8805000000.0,2935000000.0,True
approve,0x7cae702853c82e58ba423fdbd082f4072237c38c,0x444dfbbf9ce0652bf43b1e6807bf4ee90e85c7a1,4750000000.0,0,0,6390000000.0,11140000000.0,7125000000.0,7125000000.0,True
transferFrom,0xf3dbcb9984342a7cb2d5059f2a86e2e5040288b6,0xd746e19e63626502301e1082a52b02ac6d2fd943,0,0,6430000000.0,5990000000.0,5990000000.0,9645000000.0,9645000000.0,False
transferFrom,0xc303272dbf0d436284f7051176500148e7d87d0c,0x09812f965c285146d37f114222ef78a035e65fb8,0,0,3770000000.0,5720000000.0,1950000000.0,5655000000.0,1885000000.0,True
transfer,0x9076a9d54a5ef15e8de8c3e616a9789f287c3198,0xb8a37466c23f7defaa8fb5992cb3d1cc9b7cfa59,0,9160000000.0,0,8160000000.0,8160000000.0,13740000000.0,4580000000.0,True
transfer,0xe2776f9988363c276d9fb91df5b31d9ef84bac36,0xba1bb8d9c8946e5ef965fb680f53351c870edd70,0,4130000000.0,0,5040000000.0,5040000000.0,6195000000.0,2065000000.0,True
transfer,0x02c0e32d0700b437fa803b83e35d2cdc765aa79e,0x419e3aeb1c7d90db3e731d2fd5d7fe61eba98513,0,5620000000.0,0,8160000000.0,8160000000.0,8430000000.0,8430000000.0,True
approve,0xa5b67f485eade583f03ef46eaf03f4b3a4643de2,0xbf5f30c18b76fb0730f9882c7ea8d684e6fc1575,930000000.0,0,0,9050000000.0,9980000000.0,1395000000.0,1395000000.0,True
transfer,0x1516efd8dc58d00d79c1efa1a3108f8b3ac50889,0x6517dff2c07116fa0c2986f04807b5651e0a6633,0,5710000000.0,0,9300000000.0,9300000000.0,8565000000.0,2855000000.0,True
transfer,0xa5d36cd2c4b4c081459c6abc109bb8584ab9d4cf,0x1205d6cb68a9a6d6f1e729340c05485001ce5502,0,9080000000.0,0,5530000000.0,5530000000.0,13620000000.0,13620000000.0,True
transferFrom,0xd5575868758f283f7b7305a5759eb6e94c94c81e,0xfb2184cab57f6680805c6258056a9e3d14526da1,0,0,7430000000.0,8420000000.0,8420000000.0,11145000000.0,11145000000.0,False
approve,0xee2f1541d24c71d9548a403507c5112e51fc26ee,0x199932e9db47f3c459f23376ea697aa5c89fcc53,1360000000.0,0,0,5540000000.0,6900000000.0,2040000000.0,2040000000.0,True
transferFrom,0xa6857e8cb59c7f36cdd968737eeb89b200326fcc,0x8e2277cbdbf95c10d31c23a69ca13477a52633a5,0,0,9420000000.0,6990000000.0,6990000000.0,14130000000.0,14130000000.0,False
approve,0x205c4f3f0afde64be5e56c7e6e7853c8d88b120f,0x88b8414e9ffd7552f3622ed0e8df1bba8e7d4ce4,360000000.0,0,0,8130000000.0,8490000000.0,540000000.0,540000000.0,True
approve,0xdb4d3a260517bf58ceeeaf867870523f5fd7ce0f,0x13a06c7944d64eda8b0bd66f12f75aef64416173,290000000.0,0,0,6590000000.0,6880000000.0,435000000.0,435000000.0,True
transferFrom,0x34dbc9bdb4d29a839ae84e8024b8ef6460b8347b,0x5ec9b70d3d8d799bea4066619903d0a226540e77,0,0,2720000000.0,2720000000.0,0.0,4080000000.0,1360000000.0,True
approve,0x2420c0e1849b15e4fd7de443c76859a1523aeaff,0x4d29d6666a9c8d54796a0b5d8c2f4cdb7d1a1860,8890000000.0,0,0,9110000000.0,18000000000.0,13335000000.0,13335000000.0,True
approve,0xc0eeb9d1bb38ce4f86e799597f7093497d56cf61,0xc64e28252787470b861d392bfb5b2cce72b85c43,7540000000.0,0,0,9650000000.0,17190000000.0,11310000000.0,11310000000.0,True
approve,0x6cc2f36ae3f57521802869010f656629f2c863e9,0xece1b2a9cdb238e1e583a6a92124382aac8215ca,4480000000.0,0,0,7320000000.0,11800000000.0,6720000000.0,6720000000.0,True
transfer,0x7ea5c88e0ea0af87d57a2329c8a3a797951e2c3b,0x34b170200d99e6412bc8506b0bf7f5800d581890,0,8530000000.0,0,7540000000.0,7540000000.0,12795000000.0,4265000000.0,True
transfer,0x0aa3ec893e69d0a8cd5c9948d5eb118be37f659b,0x14a63eb494d993a2af488fe4071fb462acf8bd9c,0,7290000000.0,0,5420000000.0,5420000000.0,10935000000.0,3645000000.0,True
approve,0xa5d14785e23232d9e94955dacd72151de278776e,0xb657161fad078bc670df13f6f9521e06d5af6481,860000000.0,0,0,7310000000.0,8170000000.0,1290000000.0,1290000000.0,True
approve,0x8ed338152c1608ae71c8e1add30f40f14546695b,0xd264a0f924c12f76f4dd924b355652db1251117c,3740000000.0,0,0,6030000000.0,9770000000.0,5610000000.0,5610000000.0,True
