type,sender,to,approveAmount,transferAmount,transferFromAmount,oldApproveState,newApproveState,oldBalanceState,newBalanceState,success
transfer,0x66941e4876e5c3b43bc97f6134287f0a15d978ba,0xa8bc830cf9926dcb5bc01f7d5b97f1bc40735a2c,0,5090000000.0,0,9430000000.0,9430000000.0,9660000000.0,4570000000.0,True
transferFrom,0x38098cfef117767a37876dd7c3341f168f0c82fc,0xa8529889baf2990c8a88231a0a0bf8f739e8efe0,0,0,9660000000.0,8000000000.0,8000000000.0,13030000000.0,13030000000.0,False
approve,0x4091f3221fe4c0768cbe4eb13f01d7dcd5ee0071,0x3ea12981502ad92a478de1f7ff58fcaf30416231,3600000000.0,0,0,9700000000.0,13300000000.0,14220000000.0,14220000000.0,True
transferFrom,0x641ca2ad9e17164ca239ae87949139d387901181,0xda4e01b0586edd17d0db2a69b44ff7da1a0c9aaf,0,0,1000000000.0,6890000000.0,5890000000.0,5840000000.0,4840000000.0,True
approve,0xc4c16f25de1f560252b95c5307b53d7d234c28ad,0xcae0ac416d6b891693b60c450094a17e7da2ccda,930000000.0,0,0,5290000000.0,6220000000.0,10000000000.0,10000000000.0,True
transferFrom,0xca36de7a7dea1dffb76b0df884332e5cddc38fce,0x00b3735b09894b881a27314d0e9f22da962aded8,0,0,4340000000.0,9470000000.0,5130000000.0,6990000000.0,2650000000.0,True
transfer,0x855ed26924156bd6ccdb3e82c5de02cae5dd7d92,0x9a9655543198286fd692273e9ccc8e73d7bad43d,0,5200000000.0,0,8710000000.0,8710000000.0,14160000000.0,8960000000.0,True
transferFrom,0xeaf704846b9b869591dbd610bfba5563c4dfa233,0x1ef526fd04ed5bd93b7e8d0478af97603cfbbd36,0,0,2340000000.0,6820000000.0,4480000000.0,10910000000.0,8570000000.0,True
approve,0x4b76e43b68e0b2de236015121d51d2ea2d16b7b2,0xb6b2e01c91c2e6854b26b5ba473d018d5fdacf63,3510000000.0,0,0,7880000000.0,11390000000.0,8030000000.0,8030000000.0,True
transfer,0x921f392b3a69783734c2c34b298a1dcacd44fef9,0x2ecf04693009b7d80e41b34a573bd9e492b66ef5,0,7750000000.0,0,7580000000.0,7580000000.0,5440000000.0,5440000000.0,True
approve,0x37f4880139505ce7bb4911691be3bd00e3cb41f3,0xe5d873e87f2c1909e1e280ce3b8f3e131b061aaa,180000000.0,0,0,9760000000.0,9940000000.0,8310000000.0,8310000000.0,True
transfer,0x23ea4756b7a9a2eeade02fc933f013d350fa4cee,0x4da695892562e90045e93ac5f27b7aa5f8dbb2a7,0,8830000000.0,0,5880000000.0,5880000000.0,5790000000.0,5790000000.0,True
approve,0x575c05240417c43eacad5986eb6905235f7685e7,0x8541a0bd73fe6677b36a8943c5c85fe8e99d9f4b,8370000000.0,0,0,8370000000.0,16740000000.0,11730000000.0,11730000000.0,True
approve,0xe5e5bf1b04a76d241bf06f47fbf67b399012f686,0x30cc8178b880b7abed351e0b21c8b6b0c2bd27e5,9580000000.0,0,0,5540000000.0,15120000000.0,5650000000.0,5650000000.0,True
transferFrom,0xc45262145c286e82b472826e09dad0fe44412814,0xb0c905517ccafa0adc461320bf450160cdf4190a,0,0,1940000000.0,9390000000.0,7450000000.0,7130000000.0,5190000000.0,True
transferFrom,0x5251cb0621729b08855d28dfac5312e7b7933f2b,0x67a01968db27ad560ab14b5a6b8e54b9a214377b,0,0,3260000000.0,8730000000.0,5470000000.0,7310000000.0,4050000000.0,True
approve,0xd89615e7a3c8785d8cb018b0b05c599f61893a41,0x18521673961526832691303561972f194eb5b123,3070000000.0,0,0,6690000000.0,9760000000.0,12040000000.0,12040000000.0,True
transferFrom,0x262e6640b8806d8486165e4fed88fd6aee2e06f8,0x3168e84cc58db96ef3907c7549d2353074cb2c12,0,0,4920000000.0,5670000000.0,750000000.0,7500000000.0,2580000000.0,True
transfer,0xf50d9c0b0a0fe5a7d307b5ce1ed756e55b3a3c18,0x45c15740baf089da8a98276cec467426dc49e950,0,6630000000.0,0,6970000000.0,6970000000.0,9190000000.0,2560000000.0,True
transferFrom,0xfb3d8a27cbdefa5d75df05ecae61925d54e7e713,0xfc4447071f181cb0fbb22416f760e5f5b963042b,0,0,4590000000.0,7320000000.0,2730000000.0,7380000000.0,2790000000.0,True
transfer,0x2a890bf48643ee8bea64a06bead376bc969120af,0xea2e8ae2918ff0dbfed57307c2e120ef6226e410,0,4260000000.0,0,6880000000.0,6880000000.0,10630000000.0,6370000000.0,True
transferFrom,0x59b370094321ceb6a88c8263d8b6360e29d20772,0x67fd0f0bd784ec394dca8e176d625cff8ac8b957,0,0,7750000000.0,8690000000.0,8690000000.0,7280000000.0,7280000000.0,False
transferFrom,0x82d201db88c7a449cfa293998f059d98c5788ea2,0xfa20899394f096d8318b00cd4f9b069ba3a0960b,0,0,3040000000.0,6550000000.0,3510000000.0,6560000000.0,3520000000.0,True
transfer,0xf29911463eb33e9efafadb59d2af41ba3776ca9f,0xe7c5c347605fa8efd0e45e1f61a1cb13b944c985,0,1570000000.0,0,7860000000.0,7860000000.0,14740000000.0,13170000000.0,True
transferFrom,0xdc40257b93303130be7898468627e8d9a9762913,0xced34dae9d01bb16dc43eb1f32f189ec0a849962,0,0,6870000000.0,9360000000.0,2490000000.0,7160000000.0,290000000.0,True
transferFrom,0x5b38de0960b000437065b8545de2f7fad607f9d3,0x40d42c10ef16ef82808bc6d52ffda02975b71b20,0,0,7290000000.0,5620000000.0,5620000000.0,12140000000.0,12140000000.0,False
transfer,0x9506738536b9acc8027e106c39a8155c05c847b2,0xc72c54b77fc06df3e90c48e01f6a1a775c78582c,0,440000000.0,0,8600000000.0,8600000000.0,13020000000.0,12580000000.0,True
transferFrom,0x99203f51593f6dbaeaf4e8bdeff8725f0237cbaa,0x48003ca7fcc1411939d3e089ac350d554c9aa873,0,0,310000000.0,7830000000.0,7520000000.0,7720000000.0,7410000000.0,True
transfer,0x94b82d2bd0b92af8b1c6764530f6ee6f53d10e99,0x213f4df0e28198e5dc36a8c3db93826309a2c8da,0,7030000000.0,0,8800000000.0,8800000000.0,11870000000.0,4840000000.0,True
transferFrom,0xee8ce4f8988b336219174bdb47144bb9ee8696e5,0x7f7f54e50bbc6214828e6cf7520a888e4cec90c2,0,0,2090000000.0,5330000000.0,3240000000.0,8820000000.0,6730000000.0,True
transfer,0xe1364152c9e738cff1b29e79ad9690a28a0cf955,0xbe7f9d6d8197d01ab7ac192fe2677754cf0507fc,0,7030000000.0,0,5900000000.0,5900000000.0,12440000000.0,5410000000.0,True
approve,0x87a9f01c79602616e8816b36d65fde385fd84114,0xc42e6e49f5ebc0740089210866c0c0c946882363,9870000000.0,0,0,7920000000.0,17790000000.0,12690000000.0,12690000000.0,True
transfer,0xeeb094c228db19186d73f5ae0ad10b46aa0aeeee,0xdc16fd96a2e7f383806941a3c3846b14d509c865,0,9320000000.0,0,5130000000.0,5130000000.0,14350000000.0,5030000000.0,True
transfer,0x6a0366699ca0878561cf9c2dcd2b5d3e86e82464,0xf1a3e745022991cbbcf390b8ab8f6aaecc61d6b4,0,2580000000.0,0,5260000000.0,5260000000.0,14010000000.0,11430000000.0,True
transfer,0xb16a419cd20b3971911d6255a1baf3c3e5fa43cd,0xe69ef79e4b44f14db47572e736f3326bbca592b9,0,4060000000.0,0,5430000000.0,5430000000.0,12950000000.0,8890000000.0,True
approve,0x404915ac7c4f442cb6e518d5a7f36910fd58599f,0xc851d17f58c6420b09c72437b2769a1d9415c0cf,6430000000.0,0,0,6430000000.0,12860000000.0,11150000000.0,11150000000.0,True
transfer,0x983fab7dc1709afa1f974e51f6db2fea585778a3,0x8c35a060d1563f33627b703aa4ba522ed1a8e8ac,0,2280000000.0,0,8330000000.0,8330000000.0,8370000000.0,6090000000.0,True
approve,0x377fe5987ca4283942cffa8fda8344f842575218,0x36a6fd60f650c13946f2d5d1f4311b83dc0677de,7120000000.0,0,0,5860000000.0,12980000000.0,10470000000.0,10470000000.0,True
approve,0xfce9f1e76e99c4344be10029e55f519f885f17aa,0x77f41d79224a3c408c49e09f880dc6443e7f870e,9490000000.0,0,0,6740000000.0,16230000000.0,5660000000.0,5660000000.0,True
transfer,0xbb56c7c499e32416d1d4846777ade8757b333ce5,0xfa468415522fec9ff43c2384b4178cc3e250c81b,0,9080000000.0,0,5170000000.0,5170000000.0,7610000000.0,7610000000.0,True
transfer,0x8c2311831cf0c8086a92b7bd85d02d8fb31275ad,0xc0167e8af917a76574e5192a051250e615fa6aeb,0,3540000000.0,0,7780000000.0,7780000000.0,7610000000.0,4070000000.0,True
transferFrom,0xbf51ccc67f9855d4960990c066f88ce9fbbaf651,0xe2f0a906b1964dd6671449db0e126aa9b5bb9d94,0,0,2520000000.0,5200000000.0,2680000000.0,12250000000.0,9730000000.0,True
transfer,0x3adf11b46c81cf61dcd2dcb1aa85d621949986d5,0x79a589ef3c47deabaef99c534b8a5ea468c0f607,0,3940000000.0,0,8200000000.0,8200000000.0,6800000000.0,2860000000.0,True
transfer,0x770139286d9f22d9afcaf850e6fcc2f00b04340a,0xdb877ddc45fcf766e507ac4d018830f7af4ca4c3,0,6780000000.0,0,5370000000.0,5370000000.0,11480000000.0,4700000000.0,True
transfer,0xb9394f18a90f4d9bbf80776163bba3fdfec9d251,0x2430e96d5cc1edc06d5abaf66f2a765b08344973,0,2200000000.0,0,5150000000.0,5150000000.0,5680000000.0,3480000000.0,True
transfer,0xe857ce02f7881783b3473e268686edc8c813b230,0x86e60a890a3613728318a9e72df167add7578e38,0,9520000000.0,0,9000000000.0,9000000000.0,8300000000.0,8300000000.0,True
transfer,0x1e70a07f16803670ad1c3c786f3cc7b5ac5fa618,0x0b0cd00ac8dad5a30d4b6c21edb37cdee6708604,0,850000000.0,0,10000000000.0,10000000000.0,7100000000.0,6250000000.0,True
transferFrom,0xe9cae6f59b9656d1bfcccd2b6ad77c6e8c46c7f2,0xcb1e2e3cefcdfa4591e70cdbc0e8a16ac516d0a0,0,0,6730000000.0,9340000000.0,2610000000.0,12990000000.0,6260000000.0,True
approve,0x610f240c89c325a601d20a008383251838ad53aa,0x0796ef85d9b8861b7b540a0d65de0a300c68d6aa,540000000.0,0,0,5710000000.0,6250000000.0,13370000000.0,13370000000.0,True
approve,0x4cf87a39ec6c2a2f9d2d1f80cc5b6c4c38a4d05f,0x80e5e8d9a15dbb74878a73cff7b17bfa14af6ec9,1400000000.0,0,0,8300000000.0,9700000000.0,13990000000.0,13990000000.0,True
transfer,0xdd08c615b64b6f32e6d1039d61e457cfb5a94aaa,0x83c13ef8a22ccc595663ed7399639321e447d386,0,970000000.0,0,6420000000.0,6420000000.0,8920000000.0,7950000000.0,True
transfer,0x82f2b10cb9253de173ea9650ef91af7abe363e43,0x2884dc6ff9db65399f8c8d81cd22236f9d36f312,0,3640000000.0,0,7990000000.0,7990000000.0,8650000000.0,5010000000.0,True
approve,0x3a993c0cbd39b57919e17e0ce92ff237fbd85b23,0x27e6fa0aae79fd01f51af0a65e255051740a980e,4370000000.0,0,0,6360000000.0,10730000000.0,12420000000.0,12420000000.0,True
transferFrom,0xcda37bf8a993fa243fed8c3953d71e0ced398dbb,0xa0316b3160fd26e66e988da1cbc633fd4abbba77,0,0,3090000000.0,8620000000.0,5530000000.0,13820000000.0,10730000000.0,True
approve,0x96a0d23aaacdb58968033d033c8c3723f37c42c3,0xaa64f4d99d53b2d0637b4ba582665671bb2f7641,1280000000.0,0,0,9280000000.0,10560000000.0,6760000000.0,6760000000.0,True
transfer,0x3419e898ad384624a1422c9db85bf035707924ce,0x503515a9ebf5bc631f4a28247e71e3d20cfd6aa4,0,2360000000.0,0,8950000000.0,8950000000.0,14100000000.0,11740000000.0,True
transfer,0xc4c7deb15f2adbc6d13cc6b53cd7c3674072f6a5,0x7779fa1a86ac9d921a15854debc32465a32310d9,0,5510000000.0,0,7370000000.0,7370000000.0,7850000000.0,2340000000.0,True
transfer,0x31bc881fd8547a433164f770d7a12c08636538e6,0x500cf957dff6ad600b71bfde898ac419b06c0755,0,8440000000.0,0,6890000000.0,6890000000.0,8160000000.0,8160000000.0,True
transferFrom,0x31eceada1dba74cbc6f55d90840ebf4f364e711e,0xc4b540e66c30fc00c76c37b47cba13f5eaf40841,0,0,2000000000.0,2000000000.0,0.0,10460000000.0,8460000000.0,True
transferFrom,0xdbee43e73a417c9246e721c8012d4b218c947cc2,0xb56a90d23cf85fb2c543c2a6063bbceae18982d4,0,0,5600000000.0,8860000000.0,3260000000.0,14140000000.0,8540000000.0,True
approve,0x1bf87a3c171f44e3174777a80aa315aff4def01a,0xc3c1daa221b1d423efccc5a7921325f1f669fd78,8120000000.0,0,0,5990000000.0,14110000000.0,14230000000.0,14230000000.0,True
transferFrom,0x3856dec316549a52f11bbf9a5cdb59421a50d393,0xa0725b84860e0848ea7a4240dab41051d829f3ca,0,0,6460000000.0,7630000000.0,1170000000.0,10880000000.0,4420000000.0,True
approve,0x6fce60e9483aa1a410331354cb23415da71ada59,0x1ae976c9b80de708b020d6ed9eb57c92d4082e1c,8090000000.0,0,0,5300000000.0,13390000000.0,6560000000.0,6560000000.0,True
transferFrom,0x793da9fe35ed91ec61077ea8e992517e8ec7b126,0x8a7ef2e315c9c2ae78655e939212da4411ae98c7,0,0,410000000.0,8370000000.0,7960000000.0,9330000000.0,8920000000.0,True
transferFrom,0x6c127c5b920571386b9775e6d1cef954d3620b47,0x6974285f0446461fcb36377d9f1a41ef798f7df9,0,0,4930000000.0,5040000000.0,110000000.0,14030000000.0,9100000000.0,True
transfer,0x9a3980e444b3867a6bb3b1385e94db482341dd27,0x844f7796f7f83a30818cc3323b0a4b7cbcd6bbd5,0,7280000000.0,0,6580000000.0,6580000000.0,8010000000.0,730000000.0,True
transfer,0xe3b781eb818462f9b3f37f6c55d2565e4349621c,0x4e5a5862ca0d85232f9ae775c2b4ab434f780a36,0,6410000000.0,0,9720000000.0,9720000000.0,9660000000.0,3250000000.0,True
transferFrom,0x1c864389e2279b85299cb2f9896624dc30550d83,0x3428d1de4d88c36396fceb67797416a97cf661a9,0,0,4080000000.0,8350000000.0,4270000000.0,7900000000.0,3820000000.0,True
approve,0x40946c1b4d60925acbf6e2cdcd94cc96bf7dbf59,0x47a2a3cf534ce07751f50c1540548243a7d0c846,3510000000.0,0,0,7550000000.0,11060000000.0,6140000000.0,6140000000.0,True
transfer,0xc164ec6c1212ee84ba7c3f9f1ee3de4e72560d1d,0xe5749cbb2c44c20d8bfceb68279f99cb0ba857e1,0,8230000000.0,0,7100000000.0,7100000000.0,10370000000.0,2140000000.0,True
transferFrom,0x557ada0c43a142902681bbea8410b9ac1d5aa0d1,0x6fd0e8f78f34eb5fd5f6a0e012e756fd64733d4e,0,0,2420000000.0,8210000000.0,5790000000.0,12960000000.0,10540000000.0,True
approve,0x6a43a3e934d8ea80ea2de1ba90bd7f3b70d0c1aa,0x4599b6dc2a9a77500bab8f601b4225f5f08ef4e0,9170000000.0,0,0,7310000000.0,16480000000.0,7050000000.0,7050000000.0,True
transferFrom,0x8f070497f1092202133e4f53016ab8ff3181208a,0x2a4bafdcf74a2a4cf1dabf624348d4a0d96da03b,0,0,4530000000.0,6320000000.0,1790000000.0,11280000000.0,6750000000.0,True
transferFrom,0xa8e4464846ca09650d209fc36c29943b2865eec8,0x89a56158ff4b131b37bc77c4002478280229ee2a,0,0,5370000000.0,6450000000.0,6450000000.0,5360000000.0,5360000000.0,False
approve,0xff00622471a9af80b93b0b583523142972575b9c,0xb9a672ae5bb39183a0f98fc08acb9a02b621b7aa,6300000000.0,0,0,5040000000.0,11340000000.0,14500000000.0,14500000000.0,True
transfer,0xd83500e3c0723ffc0a58d5d0aa2935e741096f70,0x6154a9f50f5d89585b33c985510d138d180b587c,0,2120000000.0,0,8240000000.0,8240000000.0,9670000000.0,7550000000.0,True
approve,0x6efa0e0fe1b579929fca0f481650949c99364289,0x7160c30cca2137ff32a12172443b10f35d758ad9,9870000000.0,0,0,9330000000.0,19200000000.0,6010000000.0,6010000000.0,True
approve,0x747072ff5e7dd66ce518445e1cf407e30a1eb055,0xc881d3a627f23f65828ecdabb7c2a8e4b8c2372f,8580000000.0,0,0,6130000000.0,14710000000.0,5940000000.0,5940000000.0,True
approve,0xe635089a3fd68205e949b5fd8cad55eec343bf76,0xe8f78ca55c2e866e6241fb67ed939cf576119a62,1930000000.0,0,0,9120000000.0,11050000000.0,5870000000.0,5870000000.0,True
approve,0xfd27d67615a0a74bfeccf0bfc80529827ab222f4,0x54ee65ac586977b42bf6673019e1cb6eefd8d072,6320000000.0,0,0,6510000000.0,12830000000.0,14100000000.0,14100000000.0,True
approve,0x5d3d3b9a38858d8c4e4455a01f0ee9f816f1cfcb,0xd1f2a4664d70ec85c89609959b41c174271fcd87,4560000000.0,0,0,8220000000.0,12780000000.0,9220000000.0,9220000000.0,True
transferFrom,0x01733c9d2f1f0502a6689fa5b389d95fe3eb168a,0x07f2eb2e9c04b5f87160ca5c1fd9043102724eba,0,0,1540000000.0,1540000000.0,0.0,14690000000.0,13150000000.0,True
transfer,0x294fbde1a67c18c4504c93ebbcab63a8cc80a5b6,0xfb84023cec9e71153d7bf1ee0937fd1e929d4195,0,6230000000.0,0,7210000000.0,7210000000.0,6590000000.0,360000000.0,True
approve,0x9a5f4d1723fc299f046d98e2786aecd15762c290,0xf13e757697fcc8e3aee1e6d1f7ec5bf4d2523d10,9500000000.0,0,0,5560000000.0,15060000000.0,9400000000.0,9400000000.0,True
approve,0xcd3c1137d4d166a0875a698b96f3c4f4c7d8c2f6,0xb294592e9859f35ec0fb2cad5efb8f4b31a4eb3b,8640000000.0,0,0,8610000000.0,17250000000.0,5230000000.0,5230000000.0,True
transferFrom,0xeabc88de62a9cf238b818c158b4a8487e5e0e7f5,0xf97c4d72c2452cd6d2fc4862794d6a906b0122f6,0,0,1630000000.0,9970000000.0,8340000000.0,6040000000.0,4410000000.0,True
transferFrom,0x3d9b4373aa669f315c6875a37afb854186869939,0x613cde9e6f765989eb222ba6572c25c870adf603,0,0,7200000000.0,6840000000.0,6840000000.0,7310000000.0,7310000000.0,False
transfer,0x0e50190c7007aa1bc67529b68f7a5c8f7c201f23,0x717143f0606ba6366c2379d93ad16e15f7b634fc,0,1350000000.0,0,5810000000.0,5810000000.0,13180000000.0,11830000000.0,True
transfer,0xf436b2f15a78c8c9dd09d9e37fbff125c7bfcfa7,0xfd41d68553636ab74cf078ea63e9024a05d28073,0,5420000000.0,0,6030000000.0,6030000000.0,7930000000.0,2510000000.0,True
approve,0xed5882b8ccd0352d791fd86730d1fc7a4d475fd9,0xf3f6109c1dbe2c31faa6cce27ca81fe5c204cf03,7330000000.0,0,0,7610000000.0,14940000000.0,5470000000.0,5470000000.0,True
transferFrom,0xbaf13b65e5acc4cfc7e0929438a5e2180ea98a88,0xce56063748b2fc9492fe207529438a33d1619c07,0,0,1300000000.0,9830000000.0,8530000000.0,13690000000.0,12390000000.0,True
transferFrom,0xf644cc79bd2f917b394e7463bc3c85e6d767a1fc,0x7782dddf00d5af975207cda9ebdc780faad14042,0,0,1620000000.0,6900000000.0,5280000000.0,14670000000.0,13050000000.0,True
approve,0x7ea36f8e99e23f9ad168e7d5b052559b814a939c,0xa15ffcae4f38d059a97999674c26817bc3c9eb9b,5660000000.0,0,0,6240000000.0,11900000000.0,12330000000.0,12330000000.0,True
approve,0xa60a5c0dfa86dfde0a8228d6c5b30f0e0c5f0970,0xb9ff9746c7606f8cc0c384bcccbfeb7695af6563,530000000.0,0,0,7950000000.0,8480000000.0,13360000000.0,13360000000.0,True
transferFrom,0x7965aaf06239c37be12947d5d14ac2db35f8b4c0,0x7fa28d05e3276b58539955e8f0fa00e50b2a8cb0,0,0,1260000000.0,6990000000.0,5730000000.0,9850000000.0,8590000000.0,True
transferFrom,0x8d0aae631363b9556d0128ec13cf46a77532d029,0xc47d55a7e5c6f3d3003538456440a915e6865949,0,0,5170000000.0,7950000000.0,2780000000.0,7900000000.0,2730000000.0,True
transfer,0xbd22d59e31b2e880274e6351db2ece57a425558f,0x092851414980e57acf2a65bafcbad15e97a99e48,0,4520000000.0,0,9500000000.0,9500000000.0,6850000000.0,2330000000.0,True
transfer,0xaf7dc055853d1b4786bdfa58582ef3a23b8eb767,0x37c6aadf95b29c27af27cffb5c89b4a6aad7e307,0,2260000000.0,0,9160000000.0,9160000000.0,6670000000.0,4410000000.0,True
approve,0x8d8d646d721b1ac2edc217016bd5fa29271b768e,0xef773f994ebd04ec83f5c9731253d26e298b5db3,1930000000.0,0,0,5200000000.0,7130000000.0,12170000000.0,12170000000.0,True
transfer,0xeb5fdae1ced95b2eb44d653765ea41555ccb7eb4,0x1dabafc8b76136d520be9c6202993b56c9db83ba,0,270000000.0,0,8540000000.0,8540000000.0,10810000000.0,10540000000.0,True
transfer,0xcec7194615a4d6c580724d392fdf2e1efb5182ea,0x11bb22a77a9d76e817f8d4e5e301410e8ea55812,0,6590000000.0,0,8250000000.0,8250000000.0,13520000000.0,6930000000.0,True
transferFrom,0x7210ebed3808630b4ac8c2a4acd44c395e31ab2c,0x5d95af5d3db6efe987954642654e111e6e3d850a,0,0,1330000000.0,9610000000.0,8280000000.0,7680000000.0,6350000000.0,True
transferFrom,0x3b528f8981e816ee585e6654c3fe50fe5d0c3c89,0x9d77ad14d71e9169641c529e87ab45d2fad8418a,0,0,7920000000.0,8980000000.0,1060000000.0,8420000000.0,500000000.0,True
approve,0xe70a8f38e0145027311382bac3f916f91ce4877a,0xa2ace176b06dcf48124cd78044008060e8bdeae1,5760000000.0,0,0,9850000000.0,15610000000.0,7390000000.0,7390000000.0,True
approve,0xa1e8109b03705b75911ad4747a859ca68f34a1e4,0x23cd42a1d941dae47da378a3945ca45190fc1ec1,6950000000.0,0,0,6950000000.0,13900000000.0,12320000000.0,12320000000.0,True
transfer,0x6c37b5b2b61b0d469fff76f140fd04a180d528e4,0xdfffa6e991553d0b6718d2397ffdce4eceb55c49,0,9500000000.0,0,9150000000.0,9150000000.0,11460000000.0,1960000000.0,True
approve,0xaa33df1531ddba20da66025bd6c64824c3bab02a,0x94e829d5a8c96a2eeffaf89a9db132e7d05b5626,7490000000.0,0,0,5990000000.0,13480000000.0,13920000000.0,13920000000.0,True
transfer,0x45ccf217e1d86a4d1929488705c453fbb9380e8a,0x4e747c08d421ef4204e14e0331d0ae8ea0860095,0,4740000000.0,0,8060000000.0,8060000000.0,6910000000.0,2170000000.0,True
transfer,0x96cf48d4df3c5384dd4a05991a98eee8604075ab,0x5433a12f34fd2d14cb2112a08a02dda82a006d57,0,9650000000.0,0,5070000000.0,5070000000.0,5870000000.0,5870000000.0,True
approve,0x6b6dc5d3a7c06dea4650b3ceb40d9d6e8234bcf5,0xde1eed1ad633218a0c853297cf1680252bac0f7c,6250000000.0,0,0,8170000000.0,14420000000.0,12830000000.0,12830000000.0,True
approve,0x49f497a2e83b92cd45659f738db576663e05c63a,0xdb491c80df015be9531ec1dffd8ee348e9db4a74,7140000000.0,0,0,8610000000.0,15750000000.0,9240000000.0,9240000000.0,True
approve,0xa02bada6253932d065389836c4c1b1ae5c4df102,0x8d2c71f7bbb29604c050bb19003ac244ce16f44b,3760000000.0,0,0,5330000000.0,9090000000.0,10870000000.0,10870000000.0,True
approve,0x9faffcf623f85d02879e56294035e1cd6d978b90,0xe3cd84f8935acf85624c0c7dcc8fe739e9438dd2,5220000000.0,0,0,8930000000.0,14150000000.0,12600000000.0,12600000000.0,True
transfer,0xa4df77bf08ef7089ddbf8019a119c19ac7bbd8f0,0x8ca6843624727980e70ac6a276f5a248f864798c,0,3390000000.0,0,8000000000.0,8000000000.0,13020000000.0,9630000000.0,True
transfer,0x83cde2d5b40a093ddba8787a994904896cd5bb8a,0x3260a6f9c8e2a055c1126f277bfc251fa99d2a70,0,1840000000.0,0,8590000000.0,8590000000.0,6700000000.0,4860000000.0,True
transferFrom,0xa2a99ad31846f32867e289bfa516a7209313ddfe,0x6733eaabb0b66c5289912819689710dbad725835,0,0,5840000000.0,7740000000.0,1900000000.0,13900000000.0,8060000000.0,True
transfer,0x4d0b7346f45d94f59f4a911cc4b8622b3249e838,0x03a792a0c9bf3f4f97ac33bceb76aca5e80c5d35,0,400000000.0,0,8460000000.0,8460000000.0,5800000000.0,5400000000.0,True
approve,0x478e016ac9c7690cc8ea167833fc2860cc2c401b,0xa4e8817d45330fec8337b1e53288e6f6e4695e1e,6980000000.0,0,0,8220000000.0,15200000000.0,6610000000.0,6610000000.0,True
transferFrom,0x086837b39570bbeae37e6fa7249be32e2821b1b6,0x8b5bc00896b8e7a39e605b998d8d9a26a9cb541d,0,0,3470000000.0,6470000000.0,3000000000.0,5650000000.0,2180000000.0,True
approve,0x98c4f7431e217ea38f253b7207102c0eebfd0232,0xee1489da34dd893a003aea28b2f78daab2a4aaea,5810000000.0,0,0,6340000000.0,12150000000.0,7070000000.0,7070000000.0,True
approve,0x862f1e1ba510bd2049a77d45f03246257de98693,0x111dabb49974a80da09e3513d42d2d6a9958b654,5740000000.0,0,0,8110000000.0,13850000000.0,7040000000.0,7040000000.0,True
transfer,0xbd90deaa302b2c5a64c5fbdb52857a894ba317dc,0x7691969de6a2b3d33e1fabbaaf3a7eb88dfd47dd,0,3570000000.0,0,8580000000.0,8580000000.0,9330000000.0,5760000000.0,True
approve,0x0dd0c202eefed6b7c98330c0ebf40443ea012fca,0x4637e8f3513d58ac670f47c4e7d0ab8eea5adcb6,4970000000.0,0,0,9380000000.0,14350000000.0,14070000000.0,14070000000.0,True
approve,0x409bcd9dd79f81030ee59b86f837179c90f28d3d,0x96a8fd6cdce48516e4dd115d25ddae0eb0373e3e,3290000000.0,0,0,8440000000.0,11730000000.0,8560000000.0,8560000000.0,True
transferFrom,0xb717ccb211eb04e92a36effdec1e8feb93d459fa,0x2cf7cd3f65f239169e85bc75fc7755e23808d175,0,0,410000000.0,8050000000.0,7640000000.0,5610000000.0,5200000000.0,True
approve,0x5d89e6fcbdf6fb01fdb3d76cc656e85daac676d9,0xf00896efcc0cebd52ae10ded60b9070ba57903b4,5320000000.0,0,0,5950000000.0,11270000000.0,8060000000.0,8060000000.0,True
transfer,0x2608501e05c1c3784d3dde62c7fa6e9a321777d4,0x8f4f55bcabac76f74f2eed06f79ea30eabe0cab5,0,8860000000.0,0,7750000000.0,7750000000.0,14810000000.0,5950000000.0,True
transferFrom,0xd442017cdc6fc6359d2494a773a6f4994b2c2e2c,0x85d8572b4a6332c059b3b6960e9b42f872c76673,0,0,9160000000.0,9160000000.0,0.0,9630000000.0,470000000.0,True
approve,0xf00d18f4db923f204106df893228c824c52ef021,0x2e98620feee6ea3dfaae79b7b0aff62e563507d9,7580000000.0,0,0,5650000000.0,13230000000.0,9400000000.0,9400000000.0,True
transferFrom,0xfe3b2ecd22f7ea4c97efa7743fa1f7b64d96e74f,0x5dc93d7c62b325e5a024896295a5e131bd2708e1,0,0,9050000000.0,6060000000.0,6060000000.0,8640000000.0,8640000000.0,False
transferFrom,0x0f57cbd75450586cc822d76651fff4392080e2e6,0x3bc6ca76fdb21e4c9087b5ae2e748efd090770a4,0,0,2370000000.0,9690000000.0,7320000000.0,13700000000.0,11330000000.0,True
approve,0x41bef75aa351587944470a206d9e8c2081f25cd6,0xf79f6c6ea9db78aac20c2963a27551a98753b873,7340000000.0,0,0,7290000000.0,14630000000.0,5220000000.0,5220000000.0,True
transferFrom,0xf595fc3e28b95fceba3558d1198025031b883d03,0x80344837af1dfb5aac322f164578fa029849c12f,0,0,4350000000.0,6150000000.0,1800000000.0,13720000000.0,9370000000.0,True
transfer,0xb6d287ed2afe1ba3023477be42affaca17880503,0x179221f79896c9af35f6d48a40ccf471a27386e9,0,8380000000.0,0,9190000000.0,9190000000.0,9980000000.0,1600000000.0,True
